GST Geography - Morocco,Ancient city known for scholars & artisans (also a felt headdress)?,Fez
GST Geography - Morocco,Major economic center of western Morocco?,Marrakesh
GST Geography - Morocco,Official language?,Arabic
GST Geography - Morocco,Ethnic group?,Berbers
GST Geography - Morocco,King who died in 1999?,King Hassan II
GST Geography - Morocco,King Hassan II’s successor?,King Sedi Mohammed (Mohammed VI)
GST Geography - Morocco,Desert?,Sahara
GST Geography - Morocco,Mountain range?,Atlas Mountains
GST Geography - Morocco,Semolina wheat dish?,Couscous
GST Geography - Mozambique,Capital?,Maputo
GST Geography - Mozambique,Official language?,Portuguese
GST Geography - Mozambique,Channel?,Mozambique Channel
GST Geography - Myanmar,Capital?,Nay Pyi Taw (Naypyidaw)
GST Geography - Myanmar,Largest city & former capital?,Yangon (formerly Rangoon)
GST Geography - Myanmar,Official language?,Burmese
GST Geography - Myanmar,United Nations secretary general?,U Thant
GST Geography - Myanmar,"State Counsellor & Nobel Peace Prize winner, 1991?",Aung San Suu Kyi
GST Geography - Myanmar,Religion?,Buddhism
GST Geography - Myanmar,River?,Irrawaddy
GST Geography - Myanmar,Bay?,Bay of Bengal
GST Geography - Namibia,Capital?,Windhoek
GST Geography - Namibia,Official language?,English
GST Geography - Namibia,Desert?,Namib
GST Geography - Nepal,Capital?,Kathmandu
GST Geography - Nepal,Official language?,Nepali
GST Geography - Nepal,Buddha birthplace & pilgrimage site?,Lumbinī
GST Geography - Nepal,Mountain?,Mt. Everest
GST Geography - Nepal,Wild ox?,Yak
GST Geography - Nepal,'Lost man' of Himalayas?,Yeti (Abominable Snowman)
GST Geography - Netherlands,Seat of government?,The Hague
GST Geography - Netherlands,Capital & largest city?,Amsterdam
GST Geography - Netherlands,"Port, largest in Europe?",Rotterdam
GST Geography - Netherlands,Pottery making city?,Delft
GST Geography - Netherlands,Official language?,Dutch
GST Geography - Netherlands,Currency?,Euro (formerly Guilder)
GST Geography - Netherlands,Major river?,Rhine
GST Geography - Netherlands,City where European Union treaty was signed?,Maastricht
GST Geography - Netherlands,Royal house?,Orange
GST Geography - Netherlands,Current royalty?,King Willem-Alexander
GST Geography - Netherlands,Willem-Alexander’s mother & abdicated Queen?,Beatrix
GST Geography - Netherlands,Beatrix’ mother?,Juliana
GST Geography - Netherlands,Juliana’s mother?,Wilhelmina
GST Geography - Netherlands,"Priest and humanist, 1466-1536?",Erasmus
GST Geography - Netherlands,Dutch 17th century artist & etcher?,Rembrandt
GST Geography - Netherlands,Dutch post-impressionist artist?,Vincent van Gogh
GST Geography - Netherlands,Dutch 19th to 20th century non-representational artist?,Piet Mondrian
GST Geography - Netherlands,Dutch painter of domestic interior scenes?,Johannes Vermeer
GST Geography - Netherlands,"Dutch seafarer, explorer, & merchant?",Abel Tasman (Tasmania)
GST Geography - Netherlands,Dutch diarist?,Anne Frank
GST Geography - Netherlands,Dutch classic rocker?,Eddie Van Halen
GST Geography - Netherlands,Area drained for farmland?,Zuider Zee
GST Geography - Netherlands,Dutch island in Caribbean shared with France?,St. Maarten
GST Geography - Netherlands,Former colonies?,"Ceylon, Aruba, Indonesia, New York (New Amsterdam), Surinam"
GST Geography - New Zealand,Capital?,Wellington
GST Geography - New Zealand,Largest city (North Island)?,Auckland
GST Geography - New Zealand,Auckland tower?,Sky Tower (tallest tower in southern hemisphere)
GST Geography - New Zealand,Largest city on South Island?,Christchurch
GST Geography - New Zealand,Currency?,New Zealand Dollar
GST Geography - New Zealand,Official Languages?,"English, Maori & New Zealand Sign Language"
GST Geography - New Zealand,Mountains?,Southern Alps
GST Geography - New Zealand,Major islands?,"North Island, South Island"
GST Geography - New Zealand,Minor island?,Chatham Island
GST Geography - New Zealand,Strait between major islands?,Cook Strait
GST Geography - New Zealand,Small bird & nickname for New Zealand people?,Kiwi
GST Geography - New Zealand,Giant extinct flightless bird?,Moa
GST Geography - New Zealand,Indigenous people?,Māori
GST Geography - New Zealand,Māori war dance?,Haka
GST Geography - New Zealand,Explorer & mountaineer?,Sir Edmund Hillary
GST Geography - New Zealand,The 'Father of nuclear physics' & Nobel laureate?,Ernest Rutherford
GST Geography - New Zealand,Royals singer-songwriter & record producer?,Lorde
GST Geography - New Zealand,New Zealand born Oscar-winning actor?,Russell Crowe
GST Geography - New Zealand,Oscar-winning director?,Peter Jackson
GST Geography - New Zealand,Xena the Warrior Princess actress?,Lucy Lawless
GST Geography - New Zealand,Operatic soprano?,Kiri Te Kanawa
GST Geography - New Zealand,National sport?,Rugby
GST Geography - New Zealand,Nickname national rugby team?,All Blacks
GST Geography - Nicaragua,Capital?,Managua
GST Geography - Nicaragua,Official language?,Spanish
GST Geography - Nicaragua,Currency?,Cordoba
GST Geography - Nicaragua,Lakes?,"Lake Nicaragua (largest in Central America), Lake Managua"
GST Geography - Nicaragua,Dictator ousted in 1979?,Anastasio Somoza
GST Geography - Nicaragua,Communist rebels?,Sandinistas
GST Geography - Nicaragua,Rebel leader & president?,Daniel Ortega
GST Geography - Nicaragua,Rebels against Sandinista government?,Contras
GST Geography - Nicaragua,"Female president, 1990-97?",Violeta Chamorro
GST Geography - Niger,Capital?,Niamey
GST Geography - Niger,Official language?,French
GST Geography - Niger,River?,Niger
GST Geography - Niger,Desert?,Sahara
GST Geography - Nigeria,Capital?,Abuja
GST Geography - Nigeria,Former capital & largest city?,Lagos
GST Geography - Nigeria,Official language?,English
GST Geography - Nigeria,Breakaway republic?,Biafra
GST Geography - North Korea,Capital?,Pyongyang
GST Geography - North Korea,"Head of government, 1948-94, 'Eternal President'?",Kim Il-sung
GST Geography - North Korea,"Head of government, 1994-2011?",Kim Jong-il
GST Geography - North Korea,"Head of government, 2011-?",Kim Jong-un
GST Geography - North Korea,U.S. ship captured in 1968?,Pueblo
GST Geography - North Korea,Northern border river with China?,Yalu River
GST Geography - Northern Ireland,Capital?,Belfast
GST Geography - Northern Ireland,Northern port?,Londonderry
GST Geography - Northern Ireland,Taken actor?,Liam Neeson
GST Geography - Norway,Capital & largest city?,Oslo (former Christiana)
GST Geography - Norway,Second largest city?,Bergen
GST Geography - Norway,Currency?,Kröne
GST Geography - Norway,Official languages?,"Norwegian, Sami"
GST Geography - Norway,Northern major island?,Svalbard (formerly Spitsbergen)
GST Geography - Norway,"Steep, narrow coastal inlets?",Fjords
GST Geography - Norway,Betrayer of Norway?,Vidkun Quisling
GST Geography - Norway,Composer?,Edvard Grieg
GST Geography - Norway,Playwright?,Henrik Ibsen
GST Geography - Norway,Explorer?,Roald Amundsen
GST Geography - Norway,'Screaming' Artist?,Edvard Munch
GST Geography - Norway,Pop music group?,A-ha
GST Geography - Norway,Actress?,Liv Ullman
GST Geography - Norway,Olympic figure skater?,Sonja Henie
GST Geography - Norway,"Ethnologist, sailed 5000 miles across Pacific on a raft?",Thor Heyerdahl
GST Geography - Norway,Chess master?,Magnus Carlsen
GST Geography - Norway,Royal names?,"Haakon, Harald"
GST Geography - Oman,Capital?,Muscat
GST Geography - Oman,Official language?,Arabic
GST Geography - Oman,Currency?,Rial
GST Geography - Oman,Gulf?,Gulf of Oman
GST Geography - Oman,Peninsula?,Arabian Peninsula
GST Geography - Oman,Sea?,Arabian Sea
GST Geography - Pakistan,Capital?,Islamabad
GST Geography - Pakistan,"Former capital, largest city & port?",Karachi
GST Geography - Pakistan,Official languages?,"Urdu, English"
GST Geography - Pakistan,Currency?,Rupee
GST Geography - Pakistan,"President, 1978-88?",Muhammad Zia-ul-Haq
GST Geography - Pakistan,"Prime minister, 1988-90, 1993-96?",Benazir Bhutto (assassinated 2007)
GST Geography - Pakistan,"President, 2001-2008?",Perez Musharraf
GST Geography - Pakistan,"President, 2008-13?",Asif Ali Zardari
GST Geography - Pakistan,"President, 2013-18?",Mamnoon Hussain
GST Geography - Pakistan,"President, 2018-?",Arif Alvi
GST Geography - Pakistan,Schoolgirl who defied threats of the Taliban?,Malala Yousafzai
GST Geography - Pakistan,Tall mountain?,K2
GST Geography - Pakistan,Sea?,Arabian Sea
GST Geography - Pakistan,Northern disputed territory?,Kashmir
GST Geography - Palau,Capital?,Ngerulmud
GST Geography - Palau,Island group?,Micronesia
GST Geography - Palau,Official languages?,"English, Palauan"
GST Geography - Panama,Capital?,Panama City
GST Geography - Panama,Currency?,Balboa
GST Geography - Panama,"De facto dictator, 1968-81?",Omar Torrijos
GST Geography - Panama,"General & strongman, removed from power in 1989?",Manuel Noriega
GST Geography - Panama,Professional boxer?,Roberto Durán ('No mas!')
GST Geography - Panama,Bridge over western side of Panama Canal?,Bridge of the Americas
GST Geography - Papua New Guinea,Island?,New Guinea
GST Geography - Papua New Guinea,Capital?,Port Moresby
GST Geography - Paraguay,Capital?,Asunción
GST Geography - Paraguay,Currency?,Guarani
GST Geography - Paraguay,Official languages?,"Spanish, Guarani"
GST Geography - Peru,Capital?,Lima
GST Geography - Peru,"President, 1990-2000?",Alberto Fujimori
GST Geography - Peru,Aviator & national hero?,Jorge Chávez (Jorge Chávez International Airport)
GST Geography - Peru,Mountains?,Andes
GST Geography - Peru,Indians?,Incas
GST Geography - Peru,Incan dialect?,Quechua
GST Geography - Peru,Incan city in Andes?,Machu Picchu
GST Geography - Philippines,Capital & largest city?,Manila
GST Geography - Philippines,Former capital?,Quezon City
GST Geography - Philippines,Currency?,Peso
GST Geography - Philippines,Largest island?,Luzon
GST Geography - Philippines,Luzon peninsula & WWII battle site?,Bataan
GST Geography - Philippines,Manila Bay island?,Corregidor
GST Geography - Philippines,Largest religious group?,Roman Catholic
GST Geography - Philippines,Second largest religious group?,Islam
GST Geography - Philippines,"Territorial governor, 1901?",William Howard Taft
GST Geography - Philippines,Revolutionary regarded as greatest national hero of the Philippines?,José Rizal
GST Geography - Philippines,Deposed president?,Ferdinand Marcos
GST Geography - Philippines,"Marcos’ wife, known for shoe collection?",Imelda Marcos
GST Geography - Philippines,Exiled & assassinated activist?,"Benigno (Ninoy) Aquino, Jr."
GST Geography - Philippines,"Female President, 1986-92?",Corazon Aquino
GST Geography - Philippines,Theatrical singer?,Lea Salonga
GST Geography - Philippines,Professional boxer & politician?,Manny Pacquiao
GST Geography - Philippines,Pool champion known as 'Bata'?,Efren Reyes
GST Geography - Philippines,Former U.S. airbase?,Clark
GST Geography - Philippines,Former U.S. navy base?,Subic Bay
GST Geography - Philippines,Volcano erupted in 1991?,Mt. Pinatubo
GST Geography - Poland,Capital & largest city?,Warsaw
GST Geography - Poland,Former capital?,Krakow (home of John Paul II)
GST Geography - Poland,Port?,Gdansk (aka Danzig)
GST Geography - Poland,Currency?,Zloty
GST Geography - Poland,Sea?,Baltic Sea
GST Geography - Poland,River?,Vistula
GST Geography - Poland,Gdansk shipyard?,Lenin shipyard
GST Geography - Poland,Union?,Solidarity
GST Geography - Poland,"Union leader & president, 1990-95?",Lech Walesa (Nobel Laureate)
GST Geography - Poland,Composer & pianist?,Frédéric Chopin
GST Geography - Poland,Renaissance mathematician & astronomer?,Nicolaus Copernicus
GST Geography - Poland,"Pianist & Prime Minister, 1919?",Ignace Paderewski
GST Geography - Poland,Polish-French physicist & chemist?,Marie Curie
GST Geography - Poland,Nobel Prize-winning author?,Isaac Bashevis Singer
GST Geography - Poland,Polish-French film director?,Roman Polanski
GST Geography - Poland,Dance?,Polonaise
GST Geography - Portugal,Capital & largest city?,Lisbon
GST Geography - Portugal,Former currency?,Euro (formerly Escudo)
GST Geography - Portugal,River?,Tagus
GST Geography - Portugal,Peninsula?,Iberia
GST Geography - Portugal,"Lisbon bridge, longest in Europe?",Vasco de Gama Bridge
GST Geography - Portugal,Atlantic island group?,Azores
GST Geography - Portugal,"Dictator, 1933-68?",António Salazar
GST Geography - Portugal,Royal names?,"Alfonso, Pedro"
GST Geography - Portugal,Wine?,Port
GST Geography - Portugal,Wine valley?,Douro
GST Geography - Portugal,He launched first great European voyages of exploration & was instructor to future explorers?,Prince Henry the Navigator
GST Geography - Portugal,He was the first to sail around the southernmost tip of Africa?,Bartolomeu Dias
GST Geography - Portugal,He was the first European to reach India by sea?,Vasco da Gama
GST Geography - Portugal,He is given credit as first to circumnavigate the world?,Ferdinand Magellan
GST Geography - Portugal,Soccer player?,Cristiano Ronaldo
GST Geography - Portugal,Former colonies?,"Angola, Goa, Macau (returned to China in 1999), Indonesia, Formosa (Taiwan), Brazil, Cape Verde, Mozambique, Uruguay"
GST Geography - Qatar,Capital?,Doha
GST Geography - Qatar,Gulf?,Persian Gulf
GST Geography - Qatar,Peninsula?,Qatar
GST Geography - Qatar,News Agency?,Al Jazeera
GST Geography - Romania,Capital & largest city?,Bucharest
GST Geography - Romania,Mountains?,Transylvanian Alps (Southern Carpathian)
GST Geography - Romania,Tallest mountain?,Mt. Moldoveanu
GST Geography - Romania,Sea?,Black Sea
GST Geography - Romania,Nomadic people?,Gypsies (aka Romani)
GST Geography - Romania,Royalty?,"Carol I, Carol II"
GST Geography - Romania,Dictator deposed in 1989?,Nicolae Ceausescu
GST Geography - Romania,Holocaust survivor & author?,Elie Wiesel
GST Geography - Romania,Sculptor?,Constantin Brancusi
GST Geography - Romania,First Olympic gymnast to score a perfect 10?,Nadia Comăneci
GST Geography - Romania,Gymnastics coach?,Bela Karolyi
GST Geography - Romania,1970’s male tennis star?,Ilie 'Nasty' Năstase
GST Geography - Romania,"15th century prince, basis for Count Dracula?",Vlad the Impaler (Vlad Dracul)
GST Geography - Russia,Capital & largest city?,Moscow
GST Geography - Russia,Largest port?,St. Petersburg (formerly Leningrad)
GST Geography - Russia,Currency?,Ruble
GST Geography - Russia,Coin?,Kopeck
GST Geography - Russia,Flag colors?,"Red, white & blue"
GST Geography - Russia,Longest river?,Volga (longest in Europe)
GST Geography - Russia,St. Petersburg river?,Neva
GST Geography - Russia,Largest lake in Europe?,Lake Ladoga
GST Geography - Russia,"Siberian lake, world’s deepest?",Lake Baikal
GST Geography - Russia,Former newspaper?,Pravda (truth)
GST Geography - Russia,News agency?,Tass
GST Geography - Russia,Royal family?,Romanov
GST Geography - Russia,"'Terrible' tsar, 1547-84?",Ivan the Terrible
GST Geography - Russia,"'Great' tsar, 1721-1725?",Peter the Great
GST Geography - Russia,Tsarina who built the Hermitage?,Catherine the Great
GST Geography - Russia,Catherine the Great’s lover?,Grigory Potemkin
GST Geography - Russia,"Group that revolted against Nicholas I, 1825?",Decemberists
GST Geography - Russia,"Last Romanov tsar, 1894-1917?",Nicholas II
GST Geography - Russia,Nicholas II youngest daughter?,Anastasia
GST Geography - Russia,"Interim prime minister, ousted in 1917?",Alexander Kerensky
GST Geography - Russia,"Soviet dictator, 1918-24?",Vladimir Lenin
GST Geography - Russia,Lenin’s majority party?,Bolshevik
GST Geography - Russia,"Soviet dictator, 1929-53?",Josef Stalin
GST Geography - Russia,"Stalin adversary, deported, then executed in Mexico City, 1940?",Leon Trotsky
GST Geography - Russia,"General Secretary, 1953-64?",Nikita Khrushchev
GST Geography - Russia,"General Secretary, 1964-82?",Leonid Brezhnev
GST Geography - Russia,"General Secretary, 1982-84?",Yuri Andropov
GST Geography - Russia,"General Secretary, 1984-85?",Konstantin Chernenko
GST Geography - Russia,"General Secretary, 1985-91?","Mikhail Gorbachev (Nobel Peace Prize, 1990)"
GST Geography - Russia,"Russian president, 1991-1999?",Boris Yeltsin
GST Geography - Russia,"Russian president, 2000-08, 2012-?",Vladimir Putin
GST Geography - Russia,"Russian president, 2008-12?",Dmitry Medvedev
GST Geography - Russia,"Father of Soviet H-bomb & Nobel Peace Prize winner, 1975?",Andrei Sakharov
GST Geography - Russia,Breakaway republic?,Chechnya
GST Geography - Russia,World’s longest railroad?,Trans-Siberian Railway
GST Geography - Russia,Trans-Siberian Railway terminals?,Moscow to Vladivostok
GST Geography - Russia,"19th century poet & author, 'The Father of Russian Literature'?",Aleksandr Pushkin
GST Geography - Russia,"19th century dramatist, novelist & short story writer?",Nikolai Gogol
GST Geography - Russia,"19th century novelist, short story writer, essayist & philosopher?",Fyodor Dostoyevsky
GST Geography - Russia,20th century exiled novelist & historian?,Aleksandr Solzhenitsyn
GST Geography - Russia,"World chess champion, 1985-2000?",Garry Kasparov
GST Geography - Russia,"Chess champion who played Bobby Fischer in Reykjavik, 1972?",Boris Spassky
GST Geography - Russia,Mad monk?,Grigori Rasputin
GST Geography - Russia,Labor camp?,Gulag
GST Geography - Russia,Jeweled egg maker?,Fabergé
GST Geography - Russia,Triangular guitar?,Balalaika
GST Geography - Russia,Carriage drawn by three horses abreast?,Troika
GST Geography - Russia,Grandmother?,Babushka
GST Geography - Russia,Female tennis player?,Maria Sharapova
GST Geography - Rwanda,Capital?,Kigali
GST Geography - Rwanda,Country independent from?,Belgium
GST Geography - Rwanda,Majority tribe?,Hutu
GST Geography - Rwanda,Minority tribe?,Tutsi
GST Geography - Samoa,Capital & largest city?,Apia
GST Geography - San Marino,Nickname?,The Most Serene Republic
GST Geography - São Tomé and Príncipe,Capital?,São Tomé
GST Geography - São Tomé and Príncipe,Official language?,Portuguese
GST Geography - Saudi Arabia,Capital & largest city?,Riyadh
GST Geography - Saudi Arabia,Islamic holy cities?,"Mecca, Medina"
GST Geography - Saudi Arabia,Official language?,Arabic
GST Geography - Saudi Arabia,Currency?,Riyal
GST Geography - Saudi Arabia,Sea?,Red Sea
GST Geography - Saudi Arabia,Gulf?,Persian Gulf
GST Geography - Saudi Arabia,Peninsula?,Arabian Peninsula
GST Geography - Saudi Arabia,"Saudi Arabia founder & king, 1932-53?",Ibn Saud
GST Geography - Saudi Arabia,"King, 1964-75?",King Faisal
GST Geography - Saudi Arabia,"King, 1975-82?",King Khalid
GST Geography - Saudi Arabia,"King, 1982-2005?",King Fahd
GST Geography - Saudi Arabia,"King, 2005-15?",King Abdullah
GST Geography - Saudi Arabia,"King, 2015-?",King Salman
GST Geography - Scotland,Capital?,Edinburgh
GST Geography - Scotland,Largest city?,Glasgow
GST Geography - Scotland,Ancient name?,Caledonia
GST Geography - Scotland,City & breed of cattle?,Aberdeen
GST Geography - Scotland,River?,Tay
GST Geography - Scotland,Islands?,"Inner & Outer Hebrides, Orkney Islands"
GST Geography - Scotland,Highest mountain?,Ben Nevis
GST Geography - Scotland,Hills?,Lammermoor
GST Geography - Scotland,'Brave-hearted' leader?,William Wallace
GST Geography - Scotland,Jacobites supported him?,Bonnie Prince Charlie
GST Geography - Scotland,Royal house?,Stuart
GST Geography - Scotland,Robert I royal house?,Bruce
GST Geography - Scotland,Scottish 'Robin Hood'?,Rob Roy
GST Geography - Scotland,Inventors?,James Watt & Alexander Graham Bell
GST Geography - Scotland,Philosopher & historian?,David Hume
GST Geography - Scotland,Tea Magnate?,Sir Thomas Lipton
GST Geography - Scotland,Geologist?,James Hutton
GST Geography - Scotland,Steel magnate & philanthropist?,Andrew Carnegie
GST Geography - Scotland,Poet & songwriter?,Robert Burns (Caledonia’s poet)
GST Geography - Scotland,Robert Burns’ love?,Mary Campbell ('Highland Mary')
GST Geography - Scotland,Naturalist?,John Muir
GST Geography - Scotland,Missionary in Africa & explorer?,David Livingstone
GST Geography - Scotland,Samuel Johnson’s mentor & biographer?,James Boswell
GST Geography - Scotland,Cabinet maker?,Duncan Phyfe
GST Geography - Scotland,Protestant leader?,John Knox
GST Geography - Scotland,Author who died in Samoa?,Robert Louis Stevenson
GST Geography - Scotland,Botanist?,David Douglas (Douglas fir)
GST Geography - Scotland,Star Wars actor?,Ewan McGregor
GST Geography - Scotland,Tennis player from Glasgow?,Andy Murray
GST Geography - Scotland,Talk show host?,Craig Ferguson
GST Geography - Scotland,Stone associated with crowning of Scottish kings?,Stone of Scone (aka Stone of Destiny)
GST Geography - Scotland,Pole tossing game?,Caber tossing
GST Geography - Scotland,Dance?,Highland fling
GST Geography - Senegal,Capital?,Dakar
GST Geography - Senegal,Official language?,French
GST Geography - Senegal,Country that Senegal surrounds?,Gambia
GST Geography - Serbia,Capital?,Belgrade
GST Geography - Serbia,Official language?,Serbian
GST Geography - Serbia,Currency?,Dinar
GST Geography - Serbia,Peninsula?,Balkan Peninsula
GST Geography - Serbia,"Serbian-American inventor, electrical engineer & physicist?",Nikola Tesla
GST Geography - Seychelles,Capital?,Victoria
GST Geography - Seychelles,Official languages?,"English, French, Seselwa (Creole)"
GST Geography - Sierra Leone,Capital?,Freetown
GST Geography - Sierra Leone,Official language?,English
GST Geography - Singapore,Capital?,Singapore
GST Geography - Singapore,Currency?,Dollar
GST Geography - Singapore,Official languages?,"English, Malay, Mandarin, Tamil"
GST Geography - Singapore,National flower?,Orchid
GST Geography - Singapore,Famous hotel?,Raffles
GST Geography - Slovakia,Capital?,Bratislava
GST Geography - Slovakia,Official language?,Slovak
GST Geography - Slovakia,Currency?,Euro
GST Geography - Slovakia,River?,Danube
GST Geography - Slovakia,Mountains?,Carpathians
GST Geography - Slovenia,Capital?,Ljubljana
GST Geography - Slovenia,Currency?,Euro
GST Geography - Slovenia,Official language?,Slovenian
GST Geography - Slovenia,Sea?,Adriatic
GST Geography - Somalia,Capital?,Mogadishu
GST Geography - Somalia,Official language?,Somali
GST Geography - Somalia,Sea?,Arabian Sea
GST Geography - Somalia,Gulf?,Gulf of Aden
GST Geography - South Africa,Executive capital?,Pretoria
GST Geography - South Africa,Legislative capital?,Cape Town
GST Geography - South Africa,Judicial capital?,Bloemfontein
GST Geography - South Africa,Largest city?,Johannesburg
GST Geography - South Africa,Indian Ocean port?,Durban
GST Geography - South Africa,National park?,Kruger National Park
GST Geography - South Africa,River?,Orange
GST Geography - South Africa,Southern cape?,Cape of Good Hope
GST Geography - South Africa,Southernmost point on continent of Africa?,Cape Agulhas
GST Geography - South Africa,Land north of the Vaal River?,Transvaal
GST Geography - South Africa,Currency?,Rand
GST Geography - South Africa,Official languages?,"Afrikaans, English & 9 others"
GST Geography - South Africa,Gold coin?,Krugerrand
GST Geography - South Africa,Former segregation policy?,Apartheid
GST Geography - South Africa,Farmer?,Boer
GST Geography - South Africa,19th century Boer leader?,Paul Kruger
GST Geography - South Africa,Largest ethnic group?,Zulu
GST Geography - South Africa,Influential monarch of the Zulu Kingdom?,Shaka (Zulu)
GST Geography - South Africa,Playwright?,Athol Fugard
GST Geography - South Africa,Actress & dancer?,Juliet Prowse
GST Geography - South Africa,Martyred leader?,Stephen Biko
GST Geography - South Africa,"Nobel Peace Prize winner, 1984?",Desmond Tutu
GST Geography - South Africa,"President, 2018-?",Cyril Ramaphosa
GST Geography - South Africa,"President, 2009-18?",Jacob Zuma
GST Geography - South Africa,"President, 1984-89?",Pieter Botha
GST Geography - South Africa,"State President, 1989-94 & Nobel Peace Prize winner, 1993?",F. W. DeKlerk
GST Geography - South Africa,"First president, 1994-99 & Nobel Peace Prize Winner, 1993?",Nelson Mandela
GST Geography - South Africa,Mandela’s former wife?,Winnie Mandela
GST Geography - South Africa,"Cape Colony prime minister, 1890-96?",Cecil Rhodes
GST Geography - South Africa,Heart transplant doctor?,Dr. Christiaan Barnard
GST Geography - South Africa,Female author?,Nadine Gordimer
GST Geography - South Africa,Handicapped runner accused of murder?,Oscar Pistorius (The Blade Runner)
GST Geography - South Africa,Female barefoot runner?,Zola Budd
GST Geography - South Korea,Capital & largest city?,Seoul
GST Geography - South Korea,Currency?,Won
GST Geography - South Korea,"First president, 1948-60?",Syngman Rhee
GST Geography - South Korea,"President assassinated, 1979?",Park Chung-hee
GST Geography - South Korea,"President, 1998-2003 & Nobel Peace Prize winner?",Kim Dae-jung
GST Geography - South Korea,Dividing parallel to the north?,38th parallel
GST Geography - South Korea,Major city in the southeast?,Pusan
GST Geography - South Korea,"Allied invasion site, 1950?",Inchon
GST Geography - South Korea,"Korean War armistice site, 1953?",Panmunjom
GST Geography - South Korea,"Martial art, 'strike with the foot'?",TaeKwonDo
GST Geography - South Korea,Symbol on flag?,Yin & Yang
GST Geography - South Korea,Female golfer?,Pak Se-ri (or Se-ri Pak)
GST Geography - Spain,Capital & largest city?,Madrid
GST Geography - Spain,Currency?,Euro (formerly Peseta)
GST Geography - Spain,"Head of State, 1936-1975?",Francisco Franco
GST Geography - Spain,"King, 1975-2014?",King Juan Carlos
GST Geography - Spain,"King, 2014-?",Felipe VI
GST Geography - Spain,Madrid museum?,Prado
GST Geography - Spain,Madrid soccer (football) team?,Real Madrid
GST Geography - Spain,"Mediterranean port, capital of Catalonia?",Barcelona
GST Geography - Spain,Southern port?,Cadiz
GST Geography - Spain,Windmill region?,La Mancha
GST Geography - Spain,"Rocky, sun-baked region on southern coast?",Andalusia
GST Geography - Spain,Capital of Andalusia region?,Seville
GST Geography - Spain,Last Moorish kingdom in Andalusia?,Granada
GST Geography - Spain,Granada hilltop fortress?,Alhambra
GST Geography - Spain,Andalusia Islamic cultural center?,Córdoba
GST Geography - Spain,Andalusia dance?,Flamenco
GST Geography - Spain,Indigenous people of Northern Spain?,Basque
GST Geography - Spain,Dialect of northern Spain?,Catalan
GST Geography - Spain,Mediterranean islands?,"Balearic Islands (Ibiza, Majorca, Minorca)"
GST Geography - Spain,Atlantic island group?,Canary Islands
GST Geography - Spain,"Largest Canary island, site of world’s worst airline disaster?",Tenerife
GST Geography - Spain,Peninsula?,Iberia
GST Geography - Spain,French border mountains?,Pyrenees
GST Geography - Spain,Southern mountains?,Sierra Nevada
GST Geography - Spain,Tourist coast?,Costa del Sol
GST Geography - Spain,13th to 15th century tribunal?,Inquisition
GST Geography - Spain,Grand Inquisitor?,Torquemada
GST Geography - Spain,Conqueror of Moorish Valencia in 1091?,El Cid
GST Geography - Spain,"King, 1475-1504?",Ferdinand II (of Aragon)
GST Geography - Spain,"Queen, 1475-1504?",Isabella (of Castile)
GST Geography - Spain,Ferdinand & Isabella’s daughter?,Catherine of Aragon
GST Geography - Spain,"Spanish fleet, 1588?",Spanish Armada
GST Geography - Spain,16th century military adventurers?,Conquistadors
GST Geography - Spain,Islamic sect?,Moors
GST Geography - Spain,Toledo artist?,El Greco
GST Geography - Spain,The Second of May 1808 painter?,Francisco Goya
GST Geography - Spain,Cubist?,Pablo Picasso
GST Geography - Spain,Guitarist?,Andres Segovia
GST Geography - Spain,Cellist?,Pablo Casals
GST Geography - Spain,Actress & model?,Penélope Cruz
GST Geography - Spain,"Singer, songwriter, actor & record producer?",Enrique Iglesias
GST Geography - Spain,Spanish-Cuban band leader?,Xavier Cugat
GST Geography - Spain,Fortified wine?,Sherry
GST Geography - Spain,National sport?,Bullfighting
GST Geography - Spain,Royalty names?,"Alfonso XIII, Philip II"
GST Geography - Sri Lanka,Commercial capital & largest city?,Colombo
GST Geography - Sri Lanka,Language?,"Sinhalese, English, Tamil"
GST Geography - Sri Lanka,Minority separatists?,Tamils
GST Geography - Sri Lanka,Author?,Arthur C. Clarke
GST Geography - Sri Lanka,Main export?,Tea
GST Geography - Sudan,Capital?,Khartoum
GST Geography - Sudan,Sea?,Red Sea
GST Geography - Sudan,Rivers?,"Nile, White Nile, Blue Nile"
GST Geography - Suriname,Capital?,Paramaribo
GST Geography - Suriname,Official language?,Dutch
GST Geography - Suriname,Mountains?,Wilhelmina Mountains
GST Geography - Suriname,Currency?,Dollar
GST Geography - Suriname,Well-known city?,New Amsterdam
GST Geography - Swaziland (Eswatini),Country that surrounds Swaziland?,South Africa
GST Geography - Sweden,Capital & largest city?,Stockholm
GST Geography - Sweden,Port & ship building center & second-largest city?,Göteborg (Gothenburg)
GST Geography - Sweden,Currency?,Krona
GST Geography - Sweden,Principal language?,Swedish
GST Geography - Sweden,University?,Uppsala
GST Geography - Sweden,U.N. secretary-general?,Dag Hammarskjöld
GST Geography - Sweden,1970’s singing group?,ABBA
GST Geography - Sweden,Swedish nightingale?,Jenny Lind
GST Geography - Sweden,"Chemist, engineer & innovator?",Alfred Nobel
GST Geography - Sweden,"Playwright, novelist & poet?",August Strindberg
GST Geography - Sweden,Prize fighter?,Ingemar Johansson
